Item,Polarity
bull in,1.04622222222222
bull mkt,-0.5910416666666675
bull move,1.055315934065932
bull need,-1.5032187499999998
bull,-0.078314414658265
bull on,1.236126640926639
bull pennant,2.12521879535559
bull put,1.90648798798799
bull should,-1.675
bull still,-0.358545454545455
bull take,-0.2721666666666665
bull tkr,-0.1836121323529415
bull to,-0.25292000000000003
bull trap,-3.38
bull trend,1.7030375
bull wedge,1.0648392857142885
bull will,-0.784
bull/bear,-0.045230769230769255
bull/bear,0.06559999999999999
bullet,-0.379852272727273
bullflag,4.2755
bullish %,-0.9781333333333325
bullish above,2.346702127659575
bullish article,2.036
bullish as,2.81783908948195
bullish ascend,2.290235294117645
bullish bar,2.193
bullish breakout,4.0634999999999994
bullish buck,3.1935000000000002
bullish butterfly,3.545
bullish candle,2.83870745243129
bullish chart,3.223378086419755
bullish close,2.249625
bullish confirmation,2.036
bullish continuation,3.5966609216255447
bullish cross,4.181
bullish divergence,2.30228787878788
bullish engulf,3.8259493670886098
bullish engulfing,3.77058629076838
bullish expansion,3.762
bullish flag,4.36085981308411
bullish from,1.9205
bullish gartley,2.18507142857143
bullish hammer,3.143
bullish haramus,3.6574999999999998
bullish indicator,2.143
bullish into,2.423
bullish intraday,2.036
bullish inverted,1.9205
bullish,0.7792161455985701
bullish kicker,3.1935000000000002
bullish look,3.0075000000000003
bullish macd,6.199999999999999
bullish momentum,2.45074074074074
bullish news,2.2889999999999997
bullish num,2.016941176470585
bullish option,3.0635000000000003
bullish outlook,2.2424999999999997
bullish pattern,2.25374320652174
bullish pennant,3.40004301075269
bullish price,4.2425
bullish rectangle,2.813256552419355
bullish reversal,3.564597402597405
bullish run,2.143
bullish sentiment,-1.15954347826087
bullish set,2.09105357142857
bullish setup,2.189089285714285
bullish sign,3.41459649122807
bullish signal,4.535
bullish still,1.9205
bullish support,-1.557818181818185
bullish symmetrical,4.38
bullish technical,2.143
bullish this,2.208117647058825
bullish to,2.971134320465365
bullish trend,1.76138167938931
bullish triangle,4.117
bullish trix,2.5054999999999996
bullish uptrend,2.036
bullish volume,4.744999999999999
bullish wedge,4.164764705882355
bullish weekly,2.9795
bullish zone,-1.2477
bullishness,-0.10349019607843135
bullshit,-0.0878181818181819
bullsih,2.3449999999999998
bum,-3.6572500000000003
bummer,-0.3239999999999995
bump in,2.056
bump,0.5642466856060605
bump,0.04347368421052635
bumpy,-0.3687
bunch,0.336049496981891
bund,-1.7484
burn,0.19370454545454552
burnt,-0.8777652173913045
burrito,-0.132861530172414
burst,-0.060094444444444395
burst,-0.3095555555555555
bury,-0.214333333333333
bus,0.3121818885448915
business and,0.724444444444444
business be,0.0418787878787879
business model,-0.285338888888889
business,0.0024625850340136528
bust a,2.2889999999999997
bust,0.69194
bust out,3.693
bust,-0.246248626373626
busy,0.5962045454545455
but a,0.17257131109022555
but also,0.5806478658536585
but always,0.24121794871794885
but another,0.862583333333334
but apple,0.8368181818181815
but as,-0.18137797619047652
but at,0.2574065349544075
but back,1.229158730158731
but be,0.008415573053368493
but big,2.163
but but,-0.2214818181818185
but by,-0.0878181818181819
but can,0.225678894927536
but,0.17731236749576118
but check,-0.158
but daily,-0.719541666666667
but definitely,-0.161
but do,0.1276560250817885
but even,0.724444444444444
but expect,0.7150645161290325
but feel,-0.1422
but for,-0.406843902439024
but from,0.301230769230769
but get,0.6140507174666006
but give,0.0872
but hard,1.9205
but have,0.6879464285714285
but he,0.449544827586207
but hope,-0.429333333333333
but how,-0.4589473684210525
but I,0.22766531165311643
but interesting,0.862583333333334
but its,0.4962142857142855
but just,0.498228264890862
but keep,0.9707905982905995
but like,2.2565982905982898
but market,-0.8638653846153841
but maybe,0.6810862068965515
but might,0.45833908045977
but miss,-0.29995
but more,-0.2748974025974025
but most,-0.44699999999999995
but my,-0.1447358974358975
but need,0.991377425044092
but never,-0.323928571428571
but next,-0.265333333333333
but nice,2.96357142857143
but note,0.0567391304347826
but nothing,-0.144857142857143
but now,0.031125
but only,-0.25104054054054004
but over,2.2089499999999997
but people,0.7799999999999996
but point,2.056
but price,-0.6842954545454549
but pull,2.827
but really,1.80409090909091
but remember,-0.0952777777777777
but rsus,-0.0191195652173913
but see,-0.2459785714285715
but seem,0.0760909090909091
but show,-0.281986013986014
but sit,-0.351272727272728
but soon,0.398538461538461
but target,-0.721
but the,0.2739251231527094
but then,0.6066666666666665
but these,0.740909090909091
but they,0.2791314814814815
but those,-0.308533333333333
but tkr,0.25964990942028987
but to,0.003789215686274494
but too,0.3865714285714285
but trade,-0.227846153846154
but u,-0.2410729166666665
but under,-0.482
but up,1.8236400000000001
but very,-0.1005735294117645
but vol,2.3006666666666646
but volume,1.52558128342246
but wait,-0.09123280423280425
but want,-0.15413043478260902
but we,-0.063407258064516
but who,1.107025793650792
but why,1.0256827731092444
but worth,1.87403782894737
but would,0.5598158705701075
but you,-0.0763196940046256
butt,-0.0784733333333333
butter,-0.2922028985507245
butterfly,-1.1080398322851148
butterfly pattern,-1.663
button,0.163619122257053
buy area,7.8315
buy entry,2.9795
buy fractal,2.5404999999999998
buy,1.07729816017316
buy last,2.7935
buy list,3.4855
buy,1.743456910318728
buy on,2.25435172413793
buy point,5.687390870521686
buy pt,3.545
buy pullback,2.795
buy sig,3.965
buy signal-NUM,3.9795
buy signal,1.510296961325965
buy stop,3.50601467027489
buy,0.5204146523333127
buy when,2.555382743362835
buyable,3.273469696969695
buyback,0.2875
buyback,1.15841510556051
buyer and,-0.5420833333333335
buyer be,0.24488095238095248
buyer come,0.6326896551724139
buyer for,-0.129272727272727
buyer here,0.06284500000000001
buyer,-0.8676935483870949
buyer of,-0.0388924731182795
buyer on,0.6452660098522165
buyer step,1.0938369565217392
buyer to,-0.16215384615384598
buyer today,-0.3864
buyin,0.340576923076923
buying and,2.193
buying at,1.88523809523809
buying for,1.941
buying go,2.3354999999999997
buying here,1.951166666666665
buying,1.0993606637586737
buying on,1.502883116883115
buying opp,2.835488095238095
buying opportunity,2.40446912831809
buying this,1.48574080882353
buying volume,3.6454999999999997
buyout,0.522149572649575
buyout offer,1.941
buytoopen,2.3449999999999998
buzz,0.110745185185185
bv,0.16527272727272702
bw,0.2193809523809525
bwin,1.9300000000000002
by a,-0.775463126843656
by analyst,2.056
by apple,0.7066666666666666
by April,-0.292764705882353
by christmas,2.7615
by close,-0.2919999999999995
by day,1.21409090909091
by earnings,2.0895
by eoy,1.299703076923075
by feb,0.624
by Friday,-0.289123076923077
by I,1.139023109243697
by,0.0547252989106191
by mid,-0.23257499999999998
by mm,1.941
by Monday,-0.429333333333333
by next,0.981706552706553
by now,0.330593023255814
by num,-0.20436787421445302
by NUMam,2.056
by request,-0.2721666666666665
by share,3.0635000000000003
by then,0.7775925925925945
by tkr,0.09151103500761054
by today,0.6917083333333336
by tomorrow,-0.11354545454545475
by Tuesday,-0.403589743589744
by volume,3.001
by week,1.04775
by year,0.11872782574568275
by you,2.0895
bye bye,-1.25292857142857
bye for,2.1395
bye,-0.7762962678467915
c'mon,0.715833333333333
c'mon,0.7897777777777775
c'mon,1.2609375
c &,1.4386391752577299
c and,1.03909090909091
c at,1.37141379310345
c be,-0.39254545454545453
c,0.10208573928258995
c num,1.07731149425287
c of,-0.5342246376811595
c tkr,-0.05507692307692315
c ya,-1.1202
c.,-0.324721153846154
c/h,2.152
cable,-0.402569444444445
cad,-0.0643869047619047
calc,0.9966022727272725
calculate,1.1418125
calculation,0.2615930735930735
calculator,0.0760909090909091
calendar,-0.3662723076923075
call action,1.9205
call activity,1.246466666666665
call against,1.41140625
call and,1.101966666666665
call as,2.5815
call at,1.3783011627906951
call buyer,1.2242083333333351
call buying,3.762
call go,1.63705263157895
call here,1.97739855072464
call,0.6932063492063489
call look,1.893434782608695
call,1.130885029079882
call now,2.1490625
call option,1.833621794871795
call or,2.15104347826087
call overnight,1.941
call position,2.3354999999999997
call so,1.9205
call tomorrow,2.2424999999999997
call trade,1.405133333333335
call,0.341691935483871
call when,1.890122529644265
call with,1.340635327635325
callwarrant,1.9300000000000002
callz,2.9595000000000002
calm,0.395768018018018
calm,0.8056363636363639
calm,1.941
camera,-0.00229166666666665
camp,-0.4776551724137925
campaign,0.5279736842105265
can add,1.7853181818181851
can all,2.6925
can also,0.8122058823529414
can always,-0.491151724137931
can anyone,0.198217948717949
can break,0.9024870129870131
can close,0.3635094268476625
can come,1.32482608695652
can drop,-1.9697922794117648
can end,1.941
can enter,0.985836363636365
can expect,-0.2724618055555555
can finally,0.862583333333334
can find,1.1924611111111099
can fly,2.036
can get,0.220492840909091
can give,0.94926923076923
can happen,0.7306537815126051
can help,-0.45224615384615396
can hit,-0.186206896551724
can hold,0.753133858267717
can I,0.611919642857143
can keep,1.2561307189542479
can lead,-0.9999230769230776
can look,-0.33734375
can,0.034314041976444
can move,0.7917427027027025
can,0.08730827067669165
can not,0.0732673109243695
can now,0.48360000000000003
can num,0.818222222222222
can pop,2.0895
can read,-0.193166666666666
can run,2.231529411764705
can say,0.23921621621621653
can start,0.34368750000000003
can still,0.388334299516908
can tell,0.656021164021164
can test,2.143
can the,-0.1548611111111115
can they,-0.4239473684210535
can this,-0.30204
can tkr,0.81055
can trade,0.36494505494505447
can try,-0.2969090909090915
can wait,0.20393589743589752
can we,0.39047619047619053
can you,0.153702575216875
canaccord,1.18676470588235
canada,0.7810780075187971
canadian,0.157973076923077
canal,-0.7922499999999995
cancel,-0.04771428571428575
cancer,1.7923018867924498
candel,-1.395333333333335
candidate for,-0.5070833333333336
candidate,-0.2732907554987875
candle be,-1.3046692745377
candle chart,-0.3864
candle form,-0.3198076923076925
candle,-0.1785912976752075
candle pattern,-1.8693387096774199
candle tighten,2.143
candle wick,1.53521052631579
candle with,-0.358545454545455
candlestick chart,-0.449791666666667
candlestick,-0.27981578947368446
candlestick pattern,-0.2956666666666665
candlestick tkr,-1.1322
candy,0.450625
cap by,-4.00125
cap,-0.2637676791598023
cap,-2.257684640522875
capable,-0.297123076923077
capable of,-0.3864
capacity,2.867
capex,-0.4434
capital,-0.5262026486562145
capitalize,0.855454545454545
capitulate,-0.327875
capitulation,-0.021488232074439
captain,0.3171960784313725
capture the,-0.1505714285714285
capture,-0.0087720408163265
car,0.200367377398721
card,-0.4074161030595815
care less,0.968
care,0.42329555555555554
care to,0.46671428571428597
care,0.568771739130435
careful here,-2.206883720930235
careful,-1.211643688916615
careful with,-1.463333333333335
carefull,-1.0779999999999998
carefully,-0.273182643221781
carl icahn,1.159666666666665
carl,0.81375
carnage,-1.544048684210525
carrier,3.352618657505285
carry trade,-1.1328
carry,0.2133076923076925
carve out,0.8054375
carve,0.2875
case be,0.7372162962962965
case for,-0.550000792811839
case I,-0.2721666666666665
case,0.5725491803278688
case of,-0.274338235294118
case on,0.885
case scenario,-0.6757500000000001
case we,-0.093409090909091
case with,1.978
case you,-0.263333333333333
cash be,-0.570229545454546
cash cow,0.83275
cash flow,-0.666528571428572
cash for,-0.59434375
cash,-0.210034344570656
cash now,-0.34592727272727297
cash on,0.6867556818181819
cash per,0.8425929487179491
cash,-0.2541214177978885
casino 's,2.5054999999999996
casino,0.727845513413506
catalyst come,2.2395
catalyst,0.9741937596301995
catapult,1.069714285714285
catch,1.1055859375000001
catch play,2.423
catch,0.10243403019744499
catcher,-1.66133333333333
category,0.836444444444444
catfish,2.432
cause I,-0.252166666666666
cause,-0.3272881745120555
cause of,-0.6415
cause some,0.7066666666666666
cause they,0.8469
cause,0.29072077317186784
caution advise,-4.152107142857146
caution here,-2.477766483516485
caution,-0.6405843099328705
caution,-0.3244223684210525
cautious,-0.5110714285714291
cautiously,-0.0278496732026144
cave,0.41200000000000003
caveat,-0.20468750000000002
cbo explanation,1.978
cbo,0.8756999999999999
cbo today,1.978
cc,0.384040622299049
cci divergence,-3.198461538461535
cci,-0.9132500000000006
cd,-0.8927260273972605
cdn,-0.155506993006993
ceiling,-0.770227272727273
celebrate,0.075957174638487
cell,0.5630740740740745
cent a,-0.2061666666666665
cent and,2.143
cent,0.691987490664675
cent stop,0.9324
center,1.572790275761975
center of,1.978
centerline,2.152
central bank,-1.09855483870968
central,-0.929851063829787
century mark,1.15375
century,0.026000000000000002
ceo 's,-0.265333333333333
ceo be,0.28610784313725446
ceo,0.1148586780210868
ceo of,-0.136469298245614
ceo say,1.14892857142857
cerberus,1.5737777777777748
certain,0.009181818181818149
certainly not,-0.351272727272728
certainly,-0.0360997510668563
certainty,0.0744
cfo,0.0213915343915344
ch,0.95
chain,0.1049931207004379
chair,-0.788276785714286
chairman,-0.14
challenge,-0.05081481481481475
challenge num,1.567869883040935
challenge,0.8428521021021015
challenging,0.34316483516483554
cham,1.013999999999999
champ,0.38511627906976753
champagne,0.837
chan,-0.749980769230769
chance at,-0.23562500000000003
chance be,-0.88775
chance for,0.513219772403983
chance it,-0.901
chance,0.2059028307598225
chance of,-0.0559293368974662
chance this,-0.093409090909091
chance to,0.412837015763156
chance we,-0.75659090909091
chanel,-0.01842045454545455
change be,-0.263333333333333
change here,-1.30025
change in,-0.5572160337552741
change it,-0.265333333333333
change my,-0.67249
change,-0.21776896067415702
change of,-0.1933157894736845
change on,-1.002
change tkr,-1.983
change to,-0.2305637065637065
change,-0.049120000000000004
change you,-0.27717226890756297
changer,1.286747826086955
channel &,-1.617794444444445
channel again,-0.13486363636363652
channel as,-0.13486363636363652
channel at,-0.3816
channel be,-0.29229025849460255
channel break,-0.799507692307692
channel but,-0.1909285714285715
channel down,-2.9351538461538453
channel Friday,0.6121211130941905
channel from,-0.24539130434782602
channel have,-1.3074
channel here,0.526862489222911
channel I,-0.1614705882352945
channel in,-0.488695652173913
channel last,1.1590892857142876
channel line,0.3320147849462365
channel,-0.225453462065127
channel now,0.11417290861488626
channel of,-0.655454545454546
channel or,-1.868484848484845
channel resistance,-0.7392954545454544
channel since,0.851774653447974
channel still,-0.482318181818182
channel tkr,-0.398414285714286
channel to,0.674158458128429
channel today,1.279790795969761
channel trade,-0.567954545454546
channel up,1.274530852994555
channel update,-1.80529411764706
channel,0.044285714285714296
channel will,-0.58734375
channel yesterday,0.8006607142857135
chaos,-0.238181818181818
chapter,-0.6304615384615391
character,0.04750656108597275
characteristic,0.12044444444444449
characteristic with,3.22425
charge,-0.09388405797101429
charge,0.407170238095238
charger,0.1752
charlie,-0.651363636363637
charm,-0.0946929824561403
chart $,-1.37812543312543
chart a,-0.1657432432432435
chart action,0.73325
chart also,-0.263333333333333
chart analysis,-0.50054054054054
chart as,-0.38232653061224453
chart at,-0.38125208333333305
chart be,-0.364142639470649
chart before,-0.3795
chart break,-0.309096951219512
chart can,-0.6690921568627455
chart come,-1.54382142857143
chart confirm,-1.493684210526315
chart continue,-0.1845833333333335
chart detail,-0.43179999999999996
chart do,-0.392592592592592
chart flip,-1.005642857142855
chart for,-0.232081853496115
chart form,-0.2044615384615385
chart formation,-0.6838333333333331
chart from,-0.3728571428571425
chart give,0.3865714285714285
chart have,-0.258524250277675
chart I,-0.228902777777778
chart indicate,-0.7628958333333324
chart it,-0.196676923076923
chart last,-0.27718750000000003
chart,-0.1857000307669355
chart not,-0.216333333333334
chart num,-0.765621875
chart number,-0.164833333333333
chart of,-0.3578517870179865
chart out,0.7811025
chart pattern,-0.2723425430778375
chart point,-0.449791666666667
chart request,-1.01290909090909
chart say,-0.831112636592883
chart set,1.6397
chart setup,0.9596052631578945
chart should,-0.26003125
chart show,-0.539841051376329
chart signal,-1.9999
chart since,-0.2969090909090915
chart speak,-0.555333333333333
chart spotlight,-0.8718208955223875
chart start,2.5054999999999996
chart support,-0.9285
chart target,-0.5359090909090916
chart tell,-0.2533289473684215
chart that,-0.34562747035573105
chart the,-0.8972647058823524
chart tkr,-0.209796786799826
chart to,-0.37662156386595447
chart too,-0.792619047619047
chart turn,-1.0363157894736852
chart,0.6096666666666685
chart very,0.7227272727272724
chart w,1.0323563218390799
chart will,-0.890473684210526
chart you,-0.640575
chartist,0.031125
chartly,-0.198153846153846
chase it,1.060285714285715
chase,-0.0084375
chase tkr,-0.457846153846154
chase,0.37103532915682447
chaser,-0.08324999999999999
chasing,0.245590062111801
chat,0.1725208837772395
chat room,0.69475
chatter,0.434599730458221
cheap here,2.5054999999999996
cheap,0.9642602372236015
cheap,0.618366666666667
cheap now,1.941
cheap,1.42849535603715
cheap share,3.335
cheap stock,4.226747253585595
cheaper,0.592328125
cheaper than,0.952464285714285
cheapest,2.5149999999999997
cheapie,3.593
cheapy,2.8040000000000003
cheat,1.20575
check back,0.8499289473684211
check if,-0.46
check it,-0.1095515151515155
check my,-0.590618618618618
check,0.43445454545454554
check the,-0.25024158690954
check this,-0.40787683284457454
check tkr,0.3525
check,0.32320154119739203
check you,1.104700549450545
checkout,-0.1455
cheer,-0.33534090909090897
cheer,1.14880448717949
cheerleader,-0.2332142857142855
cheese,-0.0963131868131869
cheezit,1.3332000000000002
chemical,1.668629032258065
cherry,-0.1353125
chest,0.03752614379084965
chew,0.845454545454545
chf,-0.65831
chicago,-0.213392857142857
chicken,0.9322725563909791
chief,-0.08324999999999999
chief,-1.22484375
chikou,-0.4686118421052625
child,1.447809523809522
chill,0.179181818181818
china deal,3.2495000000000003
china have,1.0737
china mobile,2.675625
china name,2.3354999999999997
china,1.0865642201834849
china sale,1.253636363636365
china stock,2.47932722122838
chinese company,-0.88775
chinese,-0.0861964769647697
chinese new,2.3354999999999997
chinga,2.432
chip,0.95736410958904
choice,0.6358787878787875
choke,-0.228233333333333
choo,1.439527272727275
choose to,0.3758333333333335
choose,0.03577728937728935
chop around,-0.6791538461538464
chop chop,-2.429142857142855
chop,-0.4723310898827615
choppy,0.16144893203883498
chri,-0.188363636363637
christmas,1.00321111111111
chrontech,2.2485
chrt,-0.604782608695652
cht,-1.2075
chug,0.6115714285714284
chump,0.0760909090909091
chunk,-0.502551724137931
churn,0.05611583850931685
cibc,2.045
cie,0.6980959595959599
cigar,0.0744
cigx,1.67778947368421
circle,-0.9843859649122785
circulate,1.07353846153846
circus,-1.0534374999999998
cite,-0.3713776315789475
citron,0.6891428571428571
citus,-0.1490431749622925
city,0.24039024390243902
claim,0.017582110412299103
claim,0.5859509803921565
clarification,0.0723333333333334
clarify,-0.3575961538461535
clarity,0.5837307692307689
class,0.44936
classic,-0.48580748663101647
claus,-0.15675641025641002
claw,-0.014999999999999951
clean,0.7349527181361355
clean,-0.8176538461538455
cleaner,-0.455044642857143
cleanly,0.1825
clear,-0.27488333333333337
clear num,3.143800742574255
clear this,3.6637918215613396
clear,1.54600255972696
clearer,-0.23066666666666602
clearing back,4.465
clearing,3.29642016806723
clearly a,0.7227272727272724
clearly,-0.06195551358557635
clearly show,-0.6791538461538464
clever,2.7675
click on,1.770473684210526
click,0.953477002583979
client,0.00419256756756755
cliff deal,-0.20331818181818184
cliff issue,-0.7358888888888885
cliff,-0.3067027685492805
cliff talk,-0.512083333333334
climax,-0.9321052631578945
climb,1.6853694487983302
climb the,2.2424999999999997
climb up,2.0068799999999998
climb,1.2299978432108052
climbing,1.786306451612905
cling,-1.2075
clinical,1.81459980237154
clip,0.12159999999999999
clock,-0.21045000000000003
clockwork,-0.31033333333333346
clone,-0.822
cloning,-0.636888888888888
close a,-0.252130952380952
close all,-1.52625
close around,-0.19759285714285701
close at,0.35220408163265304
close basis,-0.86554
close below,-1.07234426510989
close by,-0.841190476190476
close enough,-0.128942857142857
close for,-0.146021568627451
close Friday,1.514256613756615
close gap,-0.7422035714285711
close green,2.78988427464009
close here,-0.264041593447418
close it,-0.5985000000000005
close,-0.0266541176470588
close just,1.057098039215685
close last,-0.73575
close more,-0.3567307692307695
close my,-0.4502090592334495
close,-0.23996094973988116
close now,-0.11047727272727301
close num,-0.25543763151741905
close on,-0.15034433229813648
close or,-0.7675111111111106
close out,-0.3520003921568625
close,-0.21154818594104305
close right,0.266679487179487
close slightly,-0.13486363636363652
close the,-0.167126923076923
close this,-0.07130303030303035
close tkr,-0.49387499999999995
close under,-2.1258858560793996
close,-0.2819173789173789
close we,0.7192045454545455
close will,-1.3497
close with,-0.3140384615384615
close would,0.6956249999999999
close yesterday,0.9030190217391301
close you,1.312809523809525
closed,-0.08057142857142865
closed right,0.6622058823529415
closely for,0.8645
closely,0.1840954285714286
closely to,0.5297583333333336
closer,-0.058585781249999996
closer look,-0.721482758620689
closer,-0.2537652815417045
closest,0.0670909090909091
closing above,1.4936071428571451
closing below,-2.949166666666665
closing,-0.160541175266175
closure,0.1196111111111111
cloud cover,-2.834605263157895
cloud,-0.49925024387977845
clown,0.4391483253588515
club,0.16458353658536587
clue,0.004868852459015999
clue to,-0.5271874999999999
clueless,0.2464
cluster,-0.6004938271604935
cm,0.5591863636363634
cmf,0.361945945945946
cmon,1.7077258064516099
cnbc and,-0.322
cnbc,0.10215757575757564
cnbc say,-0.316785714285714
cnbc,0.7335
cnh,2.304
cnn,0.287272727272727
cNUM,0.2065909090909089
co,0.204981443298969
co not,-0.376666666666666
co.,-0.10089538461538465
co.,1.069714285714285
coach,-0.24933333333333302
coal be,0.36194117647058854
coal name,2.036
coal,0.37531343283582097
coal stock,1.7799756097561001
coast,1.075257575757575
coaster,0.7378
cocoa,-0.752272727272728
code,-0.041605928509154254
code,-0.087311111111111
coffee and,1.978
coffee,0.15142177589852052
coil here,4.11573417721519
coil,1.757979381443295
coil,2.900436643835615
coiled,2.252
coiling,1.878027777777775
coin,-0.07438838383838375
coincide,-0.54146511627907
coincidence,-0.9364434782608695
coke,0.740909090909091
cold,-0.047568181818181746
collapse,-1.7468441558441576
collapse,-2.5052393162393196
collect,-0.9474502103786819
college,0.230702222222222
color,0.0141195652173913
color,-0.0175
colorado,1.9300000000000002
column,-1.17894736842105
column of,-3.024
com,0.124930402930403
com,-0.14193984962406
combination,0.018157894736842102
combine,0.178271266233766
combine with,0.4725
combo,1.634804347826085
come $,-0.4998
come a,1.328133333333335
come again,-0.14145000000000002
come and,0.829092073170732
come as,0.7660219780219755
come at,0.984727272727274
come before,0.47291758241758247
come close,-0.100308823529412
come day,-0.552626956521739
come for,0.1272872983870968
come here,0.4327941176470585
come home,-0.358545454545455
come I,-0.093409090909091
come imo,-0.385961538461539
come into,-0.24880283823646698
come January,1.067461111111111
come Monday,-0.093352272727273
come next,0.145883620689655
come now,0.7227272727272724
come quick,-0.158
come right,-0.146923076923077
come soon,0.7365048387096775
come the,-0.24544927536231897
come this,0.425018382352941
come through,-0.1505714285714285
come tkr,-0.14400000000000002
come to,0.07348214285714297
come together,0.33539130434782605
come tomorrow,0.6188
come,0.1039471370486567
come very,0.6578846153846155
come we,0.0744
come week,0.5308515625
come when,0.5698333333333335
come within,0.3865714285714285
comeback,0.9543540229885055
comfort,-0.9335
comfortable,0.511
comfortably,0.486
comin,0.8019761904761905
coming,0.2082071665161095
coming month,-0.09013157894736834
commence,-0.09375
comment about,-0.23857692307692302
comment and,0.740909090909091
comment from,1.03909090909091
comment,0.16156727876886307
comment,0.7040243902439025
commentary,-0.22904891304347802
commentary post,-1.13721739130435
commercial,0.6047133333333334
commercial,-0.19251826086956553
commission,-0.08324999999999999
commit,-0.4243529411764705
commitment,-0.2245625
committee,-0.01615384615384615
commod,-0.4825989010989015
commodity,-0.29537585064205
common,0.42512836776609897
common sense,-0.416646153846154
communication,1.895082251082255
community,0.41849999999999954
comp,-0.365295669539626
comp tkr,-0.89626923076923
company and,1.70998707664884
company be,-0.18686677814938701
company but,-0.3864
company can,-0.446538461538462
company do,-0.6735769230769235
company for,1.339294117647055
company have,-0.07773809523809525
company in,0.797268292682927
company,0.21081611507839798
company on,1.978
company that,0.48552382978723396
company tkr,-0.265333333333333
company to,1.32850892857143
company with,0.3429650943396225
comparable,0.0723333333333334
compare the,-0.359833333333333
compare tkr,-0.39254545454545453
compare,0.029742857142857147
compare with,-0.085625
comparison,-0.271885265700483
compelling,0.8742444444444445
compete,-0.228247619047619
compete with,-0.355508547008547
competition,-0.20084615384615398
competitive,-0.15489010989010996
competitor,-0.560092857142855
complacency,-2.6313157894736854
complain,0.74511904761905
complaint,0.96
complete and,-0.721
complete,-0.588307432432431
complete the,-1.0674460511679649
complete,-0.6716124818577645
completely,-0.0192843528368794
completion,-0.7733692307692306
complex,-1.42545454545454
complex,-0.682246153846154
compliance,0.5608636363636365
component,0.3061754385964915
component of,2.193
composite,-0.8274999999999999
composite,-0.646363636363637
composition,1.9300000000000002
comprar,2.045
comprehensive,1.546410256410255
comprehensive market,3.38
compress into,-2.638815789473685
compress,-0.533777777777777
compression,-0.006426470588235199
compromise,-1.11565909090909
computer,-0.09929792518994734
computing,1.702287925696595
compx,-0.250857142857143
con,0.03583211041229905
concept,-0.764705128205128
concern,0.27279763779527555
concern that,-0.437538461538462
concern,0.15661290322580648
concerned about,-0.22268181818181798
concerned,-0.02332434782608695
conclude,0.40080956521739153
conclusion,0.2247333333333335
concur,0.1825
condition,-0.11503633537355501
condor,0.7035
conf,0.4394027581329565
conf on,-0.6470588235294126
conference,2.0628697916666647
confidence in,0.9699899999999999
confidence,-0.051005343406527515
confident in,1.9104285714285703
confident,0.07345454545454547
configuration,-1.15
confirm &,-0.7948051948051961
confirm a,-0.54770197044335
confirm break,-0.9813157894736859
confirm bull,1.159666666666665
confirm bullish,2.030115
confirm downtrend,-5.417999999999999
confirm here,-4.02923076923077
confirm num,-0.557697628458498
confirm price,-1.01836363636364
confirm sell,-3.134863636363635
confirm support,1.15375
confirm that,-0.806666666666666
confirm this,-0.826774390243903
confirm tkr,-0.904983333333333
confirm to,-0.8322499999999999
confirm today,-1.048393790849675
confirm uptrend,2.423
confirm,-0.670930325796553
confirm with,-0.660916666666666
confirmation and,-0.8471000000000005
confirmation for,-0.358545454545455
confirmation,-0.7659384615384616
confirmation of,-0.16039392573900502
confirmation to,-1.213041666666665
confirmation today,0.7227272727272724
confluence,-0.663607594936708
confuse,-0.1676560102301791
confused,0.8525000000000005
confusion,0.24884520123839
congestion,0.44671666666666654
congrat,0.7360084745762709
congratulation,0.552
congress,-0.48823433583959897
connect,-0.056903225806451546
connection,-0.1825555555555555
consecutive,-0.626770012315271
consensus,-0.11718
conservative,1.4348747479838702
conservatively,0.7146666666666666
consider it,1.87759090909091
consider that,1.205891666666665
consider the,1.108875631951465
consider tkr,-0.644818181818182
consider,0.2081973196640315
consideration,-0.284547619047619
consist,0.03535714285714285
consistent,0.154481818181818
consistent with,-0.06596703296703305
consistently,2.59584210526316
consolidate after,2.81951219512195
consolidate here,4.0608
consolidate nicely,4.1685
consolidate pattern,2.795
consolidate,2.747572714349605
consolidated,1.68565274390244
consolidation &,2.6205
consolidation above,1.8075294117647052
consolidation after,2.35095918367347
consolidation here,2.29676530612245
consolidation look,1.9205
consolidation near,1.9205
consolidation,1.170715647255972
consolidation on,2.2669375
consolidation pattern,1.51248820128145
consolidation phase,2.143
conspiracy,-0.235410256410256
constant,0.35630576441102746
constantly,0.815308823529412
constraint,0.89355
construction,0.29489032258064496
constructive,2.8798401519579198
consumer,0.02869680851063855
cont 's,0.47353626943005145
cont,0.058653846153846154
cont,0.2848756218905475
cont to,-0.3905263157894735
cont,-0.0431571428571429
contact,-0.0961904761904764
contact,-0.0610384615384616
contain price,-1.149411764705885
contain,-0.3991826241134755
contemplate,-0.48911038961039
contend,0.0670909090909091
contender,-0.385090909090909
content,-0.20390900735294148
contest,-0.05827500000000005
context,-0.282615
context of,-1.02927272727273
continually,-0.1422
continuation above,1.9205
continuation after,2.795
continuation and,1.941
continuation from,1.16321739130435
continuation move,2.95
continuation,0.6108448891533995
continuation or,0.8437916666666669
continuation over,3.827
continuation pattern,-0.8918771929824555
continuation play,2.5054999999999996
continuation tomorrow,1.477933333333335
continuation trade,2.036
continuation wedge,1.08085191637631
continue a,2.2424999999999997
continue as,-0.3312499999999995
continue at,0.114890909090909
